student_id,school,major,year,age,gender,seed_keywords
UIUC_ENG_001329,UIUC,Electrical Engineering,4,21,F,"['control', 'signals', 'communications', 'circuits']"
UIUC_ENG_001330,UIUC,Mechanical Engineering,4,22,M,"['controls', 'materials', 'dynamics', 'manufacturing']"
UIUC_ENG_001331,UIUC,Systems Engineering & Design,2,19,F,"['programming', 'team projects', 'data analysis', 'modeling']"
UIUC_ENG_001332,UIUC,"Nuclear, Plasma, Radiological Engr",4,22,F,"['experiments', 'data analysis', 'modeling', 'team projects']"
UIUC_ENG_001333,UIUC,Mechanical Engineering,4,23,M,"['thermodynamics', 'manufacturing', 'dynamics', 'robotics']"
UIUC_ENG_001334,UIUC,Electrical Engineering,3,20,M,"['power', 'communications', 'circuits', 'control']"
UIUC_ENG_001335,UIUC,Engineering Physics,2,19,M,"['team projects', 'experiments', 'modeling', 'design']"
UIUC_ENG_001336,UIUC,Aerospace Engineering,3,20,F,"['design', 'experiments', 'team projects', 'modeling']"
UIUC_ENG_001337,UIUC,Materials Science & Engr,4,22,M,"['polymers', 'nanomaterials', 'processing', 'manufacturing']"
UIUC_ENG_001338,UIUC,Physics,3,21,M,"['design', 'team projects', 'programming', 'data analysis']"
UIUC_ENG_001339,UIUC,Computer Engineering,4,21,F,"['embedded', 'architecture', 'systems', 'computer vision']"
UIUC_ENG_001340,UIUC,Mechanical Engineering,3,21,F,"['materials', 'robotics', 'thermodynamics', 'manufacturing']"
UIUC_ENG_001341,UIUC,Systems Engineering & Design,4,21,F,"['design', 'team projects', 'programming', 'data analysis']"
UIUC_ENG_001342,UIUC,Mechanical Engineering,4,21,M,"['materials', 'dynamics', 'robotics', 'controls']"
UIUC_ENG_001343,UIUC,Civil Engineering,4,21,F,"['risk', 'water', 'structures', 'sustainability']"
UIUC_ENG_001344,UIUC,Computer Engineering,3,20,M,"['hardware', 'IoT', 'architecture', 'embedded']"
UIUC_ENG_001345,UIUC,Computer Engineering,2,19,M,"['systems', 'IoT', 'computer vision', 'embedded']"
UIUC_ENG_001346,UIUC,Aerospace Engineering,4,22,NB,"['design', 'data analysis', 'modeling', 'team projects']"
UIUC_ENG_001347,UIUC,Aerospace Engineering,1,19,F,"['design', 'experiments', 'programming', 'team projects']"
UIUC_ENG_001348,UIUC,Computer Science,3,20,M,"['machine learning', 'NLP', 'data', 'systems']"
UIUC_ENG_001349,UIUC,Computer Science,1,19,NB,"['AI', 'data', 'machine learning', 'algorithms']"
UIUC_ENG_001350,UIUC,Computer Engineering,3,21,F,"['hardware', 'IoT', 'systems', 'architecture']"
UIUC_ENG_001351,UIUC,Systems Engineering & Design,4,21,M,"['modeling', 'data analysis', 'experiments', 'design']"
UIUC_ENG_001352,UIUC,Computer Science,3,20,F,"['data', 'NLP', 'AI', 'systems']"
UIUC_ENG_001353,UIUC,Systems Engineering & Design,3,20,F,"['modeling', 'design', 'data analysis', 'programming']"
UIUC_ENG_001354,UIUC,Mechanical Engineering,2,19,F,"['manufacturing', 'materials', 'robotics', 'dynamics']"
UIUC_ENG_001355,UIUC,Computer Engineering,2,19,F,"['computer vision', 'architecture', 'systems', 'IoT']"
UIUC_ENG_001356,UIUC,Environmental Engineering,3,20,F,"['data analysis', 'experiments', 'programming', 'modeling']"
UIUC_ENG_001357,UIUC,Industrial Engineering,4,21,M,"['supply chain', 'operations', 'quality', 'analytics']"
UIUC_ENG_001358,UIUC,Civil Engineering,4,21,M,"['water', 'structures', 'transportation', 'risk']"
UIUC_ENG_001359,UIUC,Environmental Engineering,4,21,M,"['modeling', 'design', 'experiments', 'team projects']"
UIUC_ENG_001360,UIUC,Computer Science,2,19,M,"['AI', 'algorithms', 'NLP', 'data']"
UIUC_ENG_001361,UIUC,Computer Engineering,2,19,M,"['computer vision', 'embedded', 'hardware', 'architecture']"
UIUC_ENG_001362,UIUC,Aerospace Engineering,3,21,F,"['data analysis', 'modeling', 'programming', 'team projects']"
UIUC_ENG_001363,UIUC,Physics,4,22,F,"['modeling', 'experiments', 'team projects', 'data analysis']"
UIUC_ENG_001364,UIUC,Mechanical Engineering,4,21,F,"['dynamics', 'controls', 'robotics', 'manufacturing']"
UIUC_ENG_001365,UIUC,Computer Engineering,4,21,M,"['architecture', 'IoT', 'computer vision', 'systems']"
UIUC_ENG_001366,UIUC,Computer Science,3,20,M,"['data', 'machine learning', 'NLP', 'systems']"
UIUC_ENG_001367,UIUC,Industrial Engineering,3,20,M,"['quality', 'supply chain', 'analytics', 'operations']"
UIUC_ENG_001368,UIUC,Computer Engineering,4,21,F,"['hardware', 'systems', 'computer vision', 'IoT']"
UIUC_ENG_001369,UIUC,Physics,2,19,M,"['data analysis', 'experiments', 'design', 'modeling']"
UIUC_ENG_001370,UIUC,Computer Engineering,4,21,M,"['IoT', 'architecture', 'systems', 'embedded']"
UIUC_ENG_001371,UIUC,Computer Engineering,4,21,F,"['IoT', 'embedded', 'computer vision', 'systems']"
UIUC_ENG_001372,UIUC,Electrical Engineering,2,20,F,"['embedded', 'signals', 'power', 'circuits']"
UIUC_ENG_001373,UIUC,Civil Engineering,4,21,F,"['sustainability', 'risk', 'transportation', 'geotech']"
UIUC_ENG_001374,UIUC,Civil Engineering,4,21,M,"['water', 'sustainability', 'geotech', 'structures']"
UIUC_ENG_001375,UIUC,Computer Engineering,4,21,NB,"['architecture', 'IoT', 'embedded', 'systems']"
UIUC_ENG_001376,UIUC,Aerospace Engineering,2,19,F,"['programming', 'design', 'data analysis', 'experiments']"
UIUC_ENG_001377,UIUC,Computer Science,2,19,M,"['systems', 'NLP', 'data', 'machine learning']"
UIUC_ENG_001378,UIUC,Engineering Mechanics,4,21,M,"['modeling', 'team projects', 'programming', 'data analysis']"
UIUC_ENG_001379,UIUC,Physics,2,19,M,"['design', 'modeling', 'data analysis', 'experiments']"
UIUC_ENG_001380,UIUC,Mechanical Engineering,2,20,M,"['thermodynamics', 'materials', 'dynamics', 'manufacturing']"
UIUC_ENG_001381,UIUC,Electrical Engineering,3,20,M,"['power', 'control', 'circuits', 'signals']"
UIUC_ENG_001382,UIUC,Mechanical Engineering,1,18,F,"['thermodynamics', 'materials', 'dynamics', 'robotics']"
UIUC_ENG_001383,UIUC,Engineering Undeclared,4,21,F,"['design', 'experiments', 'programming', 'data analysis']"
UIUC_ENG_001384,UIUC,Electrical Engineering,3,20,M,"['circuits', 'signals', 'communications', 'power']"
UIUC_ENG_001385,UIUC,Mechanical Engineering,1,18,M,"['controls', 'manufacturing', 'robotics', 'dynamics']"
UIUC_ENG_001386,UIUC,Physics,3,20,F,"['programming', 'modeling', 'design', 'team projects']"
UIUC_ENG_001387,UIUC,Mechanical Engineering,1,19,M,"['thermodynamics', 'dynamics', 'controls', 'manufacturing']"
UIUC_ENG_001388,UIUC,Physics,1,19,F,"['experiments', 'modeling', 'data analysis', 'programming']"
UIUC_ENG_001389,UIUC,Systems Engineering & Design,3,21,F,"['experiments', 'team projects', 'data analysis', 'design']"
UIUC_ENG_001390,UIUC,Mechanical Engineering,3,20,M,"['controls', 'thermodynamics', 'dynamics', 'robotics']"
UIUC_ENG_001391,UIUC,Bioengineering,3,20,M,"['biomaterials', 'data', 'imaging', 'biomechanics']"
UIUC_ENG_001392,UIUC,Physics,4,21,F,"['design', 'modeling', 'experiments', 'team projects']"
UIUC_ENG_001393,UIUC,Mechanical Engineering,3,21,M,"['robotics', 'controls', 'manufacturing', 'dynamics']"
UIUC_ENG_001394,UIUC,Systems Engineering & Design,4,21,M,"['experiments', 'programming', 'data analysis', 'team projects']"
UIUC_ENG_001395,UIUC,Aerospace Engineering,3,20,F,"['team projects', 'experiments', 'design', 'modeling']"
UIUC_ENG_001396,UIUC,Industrial Engineering,4,22,F,"['optimization', 'supply chain', 'operations', 'simulation']"
UIUC_ENG_001397,UIUC,Mechanical Engineering,4,21,F,"['thermodynamics', 'dynamics', 'manufacturing', 'controls']"
UIUC_ENG_001398,UIUC,Electrical Engineering,2,19,F,"['embedded', 'control', 'circuits', 'communications']"
UIUC_ENG_001399,UIUC,Civil Engineering,4,21,F,"['structures', 'risk', 'sustainability', 'geotech']"
UIUC_ENG_001400,UIUC,Computer Engineering,4,21,F,"['IoT', 'hardware', 'architecture', 'embedded']"
UIUC_ENG_001401,UIUC,Environmental Engineering,1,18,F,"['team projects', 'data analysis', 'experiments', 'programming']"
UIUC_ENG_001402,UIUC,Computer Science,4,21,M,"['NLP', 'algorithms', 'machine learning', 'AI']"
UIUC_ENG_001403,UIUC,Computer Science,4,21,F,"['NLP', 'systems', 'data', 'AI']"
UIUC_ENG_001404,UIUC,Bioengineering,2,20,F,"['data', 'biomaterials', 'biomechanics', 'devices']"
UIUC_ENG_001405,UIUC,Civil Engineering,4,22,M,"['transportation', 'water', 'risk', 'structures']"
UIUC_ENG_001406,UIUC,Computer Engineering,3,20,F,"['IoT', 'architecture', 'computer vision', 'embedded']"
UIUC_ENG_001407,UIUC,Computer Engineering,4,22,F,"['architecture', 'hardware', 'IoT', 'computer vision']"
UIUC_ENG_001408,UIUC,"Nuclear, Plasma, Radiological Engr",4,21,Unknown,"['experiments', 'design', 'data analysis', 'programming']"
UIUC_ENG_001409,UIUC,Electrical Engineering,4,21,M,"['communications', 'embedded', 'signals', 'power']"
UIUC_ENG_001410,UIUC,Engineering Undeclared,4,21,M,"['team projects', 'modeling', 'programming', 'design']"
UIUC_ENG_001411,UIUC,Civil Engineering,4,22,M,"['structures', 'water', 'transportation', 'risk']"
UIUC_ENG_001412,UIUC,Physics,2,19,NB,"['design', 'team projects', 'modeling', 'programming']"
UIUC_ENG_001413,UIUC,Aerospace Engineering,2,19,F,"['team projects', 'experiments', 'data analysis', 'modeling']"
UIUC_ENG_001414,UIUC,Computer Engineering,4,22,F,"['computer vision', 'hardware', 'architecture', 'systems']"
UIUC_ENG_001415,UIUC,Systems Engineering & Design,3,20,M,"['team projects', 'modeling', 'experiments', 'data analysis']"
UIUC_ENG_001416,UIUC,Bioengineering,4,21,F,"['biomechanics', 'imaging', 'modeling', 'biomaterials']"
UIUC_ENG_001417,UIUC,Engineering Undeclared,1,19,M,"['data analysis', 'design', 'experiments', 'programming']"
UIUC_ENG_001418,UIUC,Electrical Engineering,2,20,F,"['power', 'signals', 'circuits', 'control']"
UIUC_ENG_001419,UIUC,Engineering Undeclared,2,19,F,"['experiments', 'design', 'data analysis', 'team projects']"
UIUC_ENG_001420,UIUC,Materials Science & Engr,3,20,M,"['metals', 'manufacturing', 'nanomaterials', 'processing']"
UIUC_ENG_001421,UIUC,Engineering Undeclared,1,18,M,"['programming', 'team projects', 'design', 'data analysis']"
UIUC_ENG_001422,UIUC,Computer Science,3,21,M,"['NLP', 'AI', 'algorithms', 'machine learning']"
UIUC_ENG_001423,UIUC,Engineering Undeclared,4,21,F,"['programming', 'data analysis', 'modeling', 'experiments']"
UIUC_ENG_001424,UIUC,Computer Engineering,4,22,F,"['systems', 'computer vision', 'architecture', 'IoT']"
UIUC_ENG_001425,UIUC,Computer Engineering,4,21,M,"['architecture', 'hardware', 'IoT', 'systems']"
UIUC_ENG_001426,UIUC,Engineering Undeclared,2,19,F,"['team projects', 'experiments', 'design', 'modeling']"
UIUC_ENG_001427,UIUC,Industrial Engineering,3,21,M,"['quality', 'optimization', 'supply chain', 'operations']"
UIUC_ENG_001428,UIUC,Civil Engineering,4,21,M,"['transportation', 'risk', 'geotech', 'water']"
UIUC_ENG_001429,UIUC,Agricultural & Biological Engr,1,18,F,"['experiments', 'team projects', 'data analysis', 'design']"
UIUC_ENG_001430,UIUC,Civil Engineering,3,20,F,"['transportation', 'sustainability', 'geotech', 'water']"
UIUC_ENG_001431,UIUC,Environmental Engineering,4,21,M,"['experiments', 'design', 'modeling', 'programming']"
UIUC_ENG_001432,UIUC,Mechanical Engineering,1,18,F,"['materials', 'dynamics', 'controls', 'manufacturing']"
UIUC_ENG_001433,UIUC,Computer Engineering,4,21,F,"['hardware', 'embedded', 'architecture', 'systems']"
UIUC_ENG_001434,UIUC,Materials Science & Engr,2,19,NB,"['nanomaterials', 'manufacturing', 'characterization', 'processing']"
UIUC_ENG_001435,UIUC,Materials Science & Engr,2,19,F,"['manufacturing', 'metals', 'processing', 'characterization']"
UIUC_ENG_001436,UIUC,"Nuclear, Plasma, Radiological Engr",2,20,M,"['data analysis', 'design', 'experiments', 'modeling']"
UIUC_ENG_001437,UIUC,Electrical Engineering,4,21,F,"['embedded', 'circuits', 'control', 'power']"
UIUC_ENG_001438,UIUC,Systems Engineering & Design,4,21,F,"['experiments', 'modeling', 'team projects', 'programming']"
UIUC_ENG_001439,UIUC,Civil Engineering,4,21,M,"['transportation', 'water', 'risk', 'structures']"
UIUC_ENG_001440,UIUC,Environmental Engineering,3,20,F,"['team projects', 'design', 'data analysis', 'programming']"
UIUC_ENG_001441,UIUC,Electrical Engineering,4,22,M,"['communications', 'control', 'power', 'signals']"
UIUC_ENG_001442,UIUC,Civil Engineering,4,22,F,"['structures', 'water', 'risk', 'transportation']"
UIUC_ENG_001443,UIUC,Computer Science,4,22,M,"['algorithms', 'NLP', 'systems', 'AI']"
UIUC_ENG_001444,UIUC,Aerospace Engineering,4,23,M,"['data analysis', 'modeling', 'programming', 'team projects']"
UIUC_ENG_001445,UIUC,Mechanical Engineering,4,21,M,"['robotics', 'dynamics', 'manufacturing', 'thermodynamics']"
UIUC_ENG_001446,UIUC,Mechanical Engineering,4,21,M,"['manufacturing', 'robotics', 'thermodynamics', 'controls']"
UIUC_ENG_001447,UIUC,Computer Engineering,2,19,F,"['hardware', 'IoT', 'computer vision', 'systems']"
UIUC_ENG_001448,UIUC,Engineering Mechanics,4,22,F,"['experiments', 'design', 'team projects', 'data analysis']"
UIUC_ENG_001449,UIUC,Computer Engineering,2,19,M,"['hardware', 'embedded', 'architecture', 'IoT']"
UIUC_ENG_001450,UIUC,Civil Engineering,4,22,M,"['sustainability', 'structures', 'water', 'risk']"
UIUC_ENG_001451,UIUC,Computer Engineering,3,21,M,"['IoT', 'architecture', 'computer vision', 'systems']"
UIUC_ENG_001452,UIUC,Mechanical Engineering,2,19,M,"['dynamics', 'manufacturing', 'controls', 'materials']"
UIUC_ENG_001453,UIUC,Neural Engineering,3,21,F,"['data analysis', 'modeling', 'design', 'programming']"
UIUC_ENG_001454,UIUC,Electrical Engineering,4,23,F,"['power', 'control', 'embedded', 'circuits']"
UIUC_ENG_001455,UIUC,Electrical Engineering,3,21,F,"['control', 'power', 'communications', 'embedded']"
UIUC_ENG_001456,UIUC,Computer Engineering,4,21,M,"['hardware', 'systems', 'IoT', 'computer vision']"
UIUC_ENG_001457,UIUC,Electrical Engineering,4,21,F,"['communications', 'embedded', 'signals', 'power']"
UIUC_ENG_001458,UIUC,Computer Science,2,20,F,"['data', 'NLP', 'systems', 'algorithms']"
UIUC_ENG_001459,UIUC,Computer Science & Bioengineering,3,20,M,"['modeling', 'experiments', 'data analysis', 'programming']"
UIUC_ENG_001460,UIUC,Bioengineering,4,21,M,"['devices', 'biomaterials', 'modeling', 'biomechanics']"
UIUC_ENG_001461,UIUC,Computer Engineering,4,22,M,"['computer vision', 'IoT', 'hardware', 'embedded']"
UIUC_ENG_001462,UIUC,Computer Engineering,3,21,M,"['computer vision', 'systems', 'architecture', 'embedded']"
UIUC_ENG_001463,UIUC,Electrical Engineering,4,22,M,"['communications', 'control', 'circuits', 'embedded']"
UIUC_ENG_001464,UIUC,Computer Engineering,1,18,F,"['hardware', 'architecture', 'computer vision', 'embedded']"
UIUC_ENG_001465,UIUC,Mechanical Engineering,4,21,M,"['materials', 'controls', 'manufacturing', 'robotics']"
UIUC_ENG_001466,UIUC,Civil Engineering,4,22,M,"['risk', 'transportation', 'water', 'structures']"
UIUC_ENG_001467,UIUC,Environmental Engineering,3,20,M,"['programming', 'design', 'experiments', 'data analysis']"
UIUC_ENG_001468,UIUC,Engineering Undeclared,1,18,M,"['modeling', 'team projects', 'design', 'experiments']"
UIUC_ENG_001469,UIUC,Computer Engineering,4,22,F,"['systems', 'IoT', 'embedded', 'computer vision']"
UIUC_ENG_001470,UIUC,Bioengineering,3,21,M,"['modeling', 'devices', 'biomechanics', 'data']"
UIUC_ENG_001471,UIUC,Electrical Engineering,2,19,F,"['circuits', 'power', 'embedded', 'control']"
UIUC_ENG_001472,UIUC,Mechanical Engineering,2,19,F,"['robotics', 'dynamics', 'manufacturing', 'controls']"
UIUC_ENG_001473,UIUC,Computer Science,4,21,M,"['AI', 'systems', 'data', 'NLP']"
UIUC_ENG_001474,UIUC,Electrical Engineering,2,19,F,"['power', 'circuits', 'communications', 'signals']"
UIUC_ENG_001475,UIUC,Mechanical Engineering,3,21,F,"['robotics', 'materials', 'controls', 'dynamics']"
UIUC_ENG_001476,UIUC,Materials Science & Engr,4,21,M,"['metals', 'polymers', 'processing', 'manufacturing']"
UIUC_ENG_001477,UIUC,Computer Science,4,21,F,"['algorithms', 'AI', 'NLP', 'data']"
UIUC_ENG_001478,UIUC,Computer Science,3,20,M,"['algorithms', 'systems', 'machine learning', 'AI']"
UIUC_ENG_001479,UIUC,Physics,3,20,F,"['modeling', 'design', 'data analysis', 'team projects']"
UIUC_ENG_001480,UIUC,Aerospace Engineering,2,19,M,"['data analysis', 'experiments', 'design', 'team projects']"
UIUC_ENG_001481,UIUC,Computer Engineering,3,21,M,"['IoT', 'hardware', 'systems', 'architecture']"
UIUC_ENG_001482,UIUC,Electrical Engineering,2,19,M,"['circuits', 'signals', 'embedded', 'communications']"
UIUC_ENG_001483,UIUC,Electrical Engineering,1,18,M,"['signals', 'control', 'communications', 'embedded']"
UIUC_ENG_001484,UIUC,Civil Engineering,2,19,Unknown,"['transportation', 'geotech', 'sustainability', 'risk']"
UIUC_ENG_001485,UIUC,Electrical Engineering,4,22,F,"['control', 'circuits', 'embedded', 'power']"
UIUC_ENG_001486,UIUC,Civil Engineering,2,20,F,"['transportation', 'sustainability', 'structures', 'risk']"
UIUC_ENG_001487,UIUC,Physics,2,19,M,"['data analysis', 'design', 'experiments', 'team projects']"
UIUC_ENG_001488,UIUC,Computer Engineering,4,21,M,"['embedded', 'hardware', 'architecture', 'computer vision']"
UIUC_ENG_001489,UIUC,Electrical Engineering,2,19,Unknown,"['signals', 'circuits', 'control', 'communications']"
UIUC_ENG_001490,UIUC,Electrical Engineering,4,23,M,"['circuits', 'power', 'signals', 'control']"
UIUC_ENG_001491,UIUC,Computer Engineering,3,21,M,"['hardware', 'architecture', 'IoT', 'computer vision']"
UIUC_ENG_001492,UIUC,Bioengineering,4,22,F,"['biomechanics', 'devices', 'biomaterials', 'imaging']"
UIUC_ENG_001493,UIUC,Environmental Engineering,1,19,F,"['team projects', 'modeling', 'design', 'programming']"
UIUC_ENG_001494,UIUC,Physics,1,18,M,"['data analysis', 'design', 'experiments', 'programming']"
UIUC_ENG_001495,UIUC,Mechanical Engineering,4,21,M,"['thermodynamics', 'robotics', 'controls', 'dynamics']"
UIUC_ENG_001496,UIUC,Aerospace Engineering,3,20,M,"['programming', 'design', 'modeling', 'experiments']"
UIUC_ENG_001497,UIUC,Civil Engineering,1,19,Unknown,"['water', 'risk', 'geotech', 'transportation']"
UIUC_ENG_001498,UIUC,Engineering Undeclared,3,20,F,"['design', 'experiments', 'team projects', 'data analysis']"
UIUC_ENG_001499,UIUC,Engineering Mechanics,3,20,M,"['programming', 'design', 'data analysis', 'team projects']"
UIUC_ENG_001500,UIUC,Materials Science & Engr,2,19,M,"['characterization', 'nanomaterials', 'manufacturing', 'polymers']"
UIUC_ENG_001501,UIUC,Computer Science,3,20,M,"['systems', 'machine learning', 'NLP', 'AI']"
UIUC_ENG_001502,UIUC,Computer Science,3,21,M,"['systems', 'AI', 'algorithms', 'machine learning']"
UIUC_ENG_001503,UIUC,Mechanical Engineering,4,21,M,"['robotics', 'controls', 'thermodynamics', 'materials']"
UIUC_ENG_001504,UIUC,Mechanical Engineering,4,22,Unknown,"['manufacturing', 'materials', 'dynamics', 'thermodynamics']"
UIUC_ENG_001505,UIUC,Systems Engineering & Design,3,20,F,"['modeling', 'data analysis', 'team projects', 'experiments']"
UIUC_ENG_001506,UIUC,Physics,4,22,F,"['data analysis', 'programming', 'experiments', 'modeling']"
UIUC_ENG_001507,UIUC,Electrical Engineering,3,21,F,"['circuits', 'embedded', 'signals', 'communications']"
UIUC_ENG_001508,UIUC,Computer Engineering,3,21,M,"['IoT', 'hardware', 'embedded', 'computer vision']"
UIUC_ENG_001509,UIUC,Bioengineering,4,23,M,"['data', 'biomaterials', 'modeling', 'biomechanics']"
UIUC_ENG_001510,UIUC,Engineering Mechanics,4,21,M,"['programming', 'data analysis', 'modeling', 'experiments']"
UIUC_ENG_001511,UIUC,Mechanical Engineering,1,18,M,"['materials', 'manufacturing', 'robotics', 'thermodynamics']"
UIUC_ENG_001512,UIUC,Civil Engineering,4,23,F,"['geotech', 'transportation', 'water', 'risk']"
UIUC_ENG_001513,UIUC,Bioengineering,4,22,M,"['imaging', 'biomechanics', 'data', 'devices']"
UIUC_ENG_001514,UIUC,Electrical Engineering,2,20,F,"['communications', 'circuits', 'embedded', 'power']"
UIUC_ENG_001515,UIUC,Aerospace Engineering,3,21,M,"['programming', 'data analysis', 'modeling', 'experiments']"
UIUC_ENG_001516,UIUC,Bioengineering,4,21,F,"['imaging', 'data', 'modeling', 'devices']"
UIUC_ENG_001517,UIUC,Computer Engineering,4,21,M,"['embedded', 'architecture', 'computer vision', 'hardware']"
UIUC_ENG_001518,UIUC,Engineering Undeclared,4,22,M,"['design', 'experiments', 'programming', 'team projects']"
UIUC_ENG_001519,UIUC,Mechanical Engineering,1,18,M,"['materials', 'robotics', 'dynamics', 'manufacturing']"
UIUC_ENG_001520,UIUC,Systems Engineering & Design,4,22,M,"['programming', 'experiments', 'team projects', 'design']"
UIUC_ENG_001521,UIUC,Physics,1,18,NB,"['modeling', 'data analysis', 'programming', 'design']"
UIUC_ENG_001522,UIUC,Environmental Engineering,4,22,M,"['experiments', 'design', 'team projects', 'programming']"
UIUC_ENG_001523,UIUC,Electrical Engineering,4,22,F,"['circuits', 'communications', 'control', 'power']"
UIUC_ENG_001524,UIUC,Mechanical Engineering,4,21,F,"['thermodynamics', 'robotics', 'dynamics', 'manufacturing']"
UIUC_ENG_001525,UIUC,Computer Engineering,2,20,F,"['computer vision', 'architecture', 'IoT', 'systems']"
UIUC_ENG_001526,UIUC,Physics,3,20,F,"['team projects', 'programming', 'data analysis', 'experiments']"
UIUC_ENG_001527,UIUC,Computer Engineering,4,22,F,"['embedded', 'hardware', 'computer vision', 'IoT']"
UIUC_ENG_001528,UIUC,Aerospace Engineering,2,20,M,"['design', 'data analysis', 'programming', 'modeling']"
UIUC_ENG_001529,UIUC,Mechanical Engineering,2,19,M,"['thermodynamics', 'manufacturing', 'controls', 'dynamics']"
UIUC_ENG_001530,UIUC,Computer Science,2,19,F,"['algorithms', 'NLP', 'data', 'AI']"
UIUC_ENG_001531,UIUC,Mechanical Engineering,4,21,M,"['dynamics', 'thermodynamics', 'materials', 'controls']"
UIUC_ENG_001532,UIUC,Physics,3,21,M,"['data analysis', 'design', 'experiments', 'team projects']"
UIUC_ENG_001533,UIUC,Physics,4,21,F,"['modeling', 'data analysis', 'experiments', 'design']"
UIUC_ENG_001534,UIUC,Computer Engineering,3,21,M,"['IoT', 'hardware', 'architecture', 'computer vision']"
UIUC_ENG_001535,UIUC,Civil Engineering,4,21,Unknown,"['risk', 'geotech', 'transportation', 'structures']"
UIUC_ENG_001536,UIUC,Physics,3,20,NB,"['experiments', 'modeling', 'programming', 'team projects']"
UIUC_ENG_001537,UIUC,Electrical Engineering,1,19,M,"['power', 'circuits', 'signals', 'control']"
UIUC_ENG_001538,UIUC,Industrial Engineering,2,19,F,"['operations', 'simulation', 'analytics', 'supply chain']"
UIUC_ENG_001539,UIUC,Mechanical Engineering,1,19,F,"['manufacturing', 'materials', 'robotics', 'thermodynamics']"
UIUC_ENG_001540,UIUC,Computer Engineering,4,22,Unknown,"['hardware', 'architecture', 'embedded', 'IoT']"
UIUC_ENG_001541,UIUC,Computer Engineering,4,22,F,"['architecture', 'IoT', 'hardware', 'embedded']"
UIUC_ENG_001542,UIUC,Physics,4,22,M,"['experiments', 'programming', 'team projects', 'design']"
UIUC_ENG_001543,UIUC,Aerospace Engineering,4,21,F,"['data analysis', 'programming', 'experiments', 'modeling']"
UIUC_ENG_001544,UIUC,Aerospace Engineering,4,22,M,"['programming', 'modeling', 'design', 'data analysis']"
UIUC_ENG_001545,UIUC,Computer Science,4,21,F,"['systems', 'NLP', 'algorithms', 'AI']"
UIUC_ENG_001546,UIUC,Computer Engineering,4,21,M,"['embedded', 'architecture', 'hardware', 'systems']"
UIUC_ENG_001547,UIUC,Electrical Engineering,2,19,M,"['communications', 'embedded', 'circuits', 'power']"
UIUC_ENG_001548,UIUC,Civil Engineering,2,20,M,"['transportation', 'sustainability', 'risk', 'geotech']"
UIUC_ENG_001549,UIUC,Civil Engineering,4,21,F,"['risk', 'transportation', 'sustainability', 'geotech']"
UIUC_ENG_001550,UIUC,Materials Science & Engr,4,21,M,"['manufacturing', 'metals', 'characterization', 'nanomaterials']"
UIUC_ENG_001551,UIUC,Engineering Undeclared,3,20,M,"['data analysis', 'experiments', 'programming', 'design']"
UIUC_ENG_001552,UIUC,Computer Engineering,2,19,M,"['IoT', 'computer vision', 'systems', 'hardware']"
UIUC_ENG_001553,UIUC,Civil Engineering,4,22,M,"['water', 'sustainability', 'structures', 'transportation']"
UIUC_ENG_001554,UIUC,Physics,3,20,M,"['team projects', 'design', 'experiments', 'programming']"
UIUC_ENG_001555,UIUC,Mechanical Engineering,2,20,M,"['thermodynamics', 'dynamics', 'manufacturing', 'materials']"
UIUC_ENG_001556,UIUC,"Nuclear, Plasma, Radiological Engr",4,23,M,"['experiments', 'modeling', 'programming', 'design']"
UIUC_ENG_001557,UIUC,Civil Engineering,4,22,M,"['transportation', 'water', 'sustainability', 'geotech']"
UIUC_ENG_001558,UIUC,Computer Engineering,2,19,M,"['hardware', 'architecture', 'embedded', 'computer vision']"
UIUC_ENG_001559,UIUC,Computer Science,3,20,F,"['machine learning', 'AI', 'data', 'systems']"
UIUC_ENG_001560,UIUC,Physics,4,21,M,"['experiments', 'design', 'data analysis', 'team projects']"
UIUC_ENG_001561,UIUC,Aerospace Engineering,3,20,M,"['experiments', 'modeling', 'programming', 'data analysis']"
UIUC_ENG_001562,UIUC,Systems Engineering & Design,2,19,F,"['design', 'modeling', 'team projects', 'programming']"
UIUC_ENG_001563,UIUC,Mechanical Engineering,4,23,M,"['controls', 'robotics', 'thermodynamics', 'manufacturing']"
UIUC_ENG_001564,UIUC,Systems Engineering & Design,4,21,F,"['experiments', 'modeling', 'programming', 'data analysis']"
UIUC_ENG_001565,UIUC,Aerospace Engineering,1,18,M,"['modeling', 'design', 'team projects', 'data analysis']"
UIUC_ENG_001566,UIUC,Bioengineering,3,20,M,"['devices', 'imaging', 'biomaterials', 'data']"
UIUC_ENG_001567,UIUC,Computer Engineering,4,23,F,"['IoT', 'hardware', 'computer vision', 'embedded']"
UIUC_ENG_001568,UIUC,Electrical Engineering,3,20,F,"['power', 'signals', 'embedded', 'control']"
UIUC_ENG_001569,UIUC,Computer Science,3,21,M,"['data', 'algorithms', 'AI', 'NLP']"
UIUC_ENG_001570,UIUC,Engineering Undeclared,3,20,F,"['design', 'programming', 'data analysis', 'modeling']"
UIUC_ENG_001571,UIUC,Electrical Engineering,3,21,F,"['control', 'communications', 'signals', 'power']"
UIUC_ENG_001572,UIUC,Civil Engineering,4,21,M,"['water', 'risk', 'geotech', 'sustainability']"
UIUC_ENG_001573,UIUC,Computer Engineering,3,20,F,"['IoT', 'embedded', 'computer vision', 'systems']"
