Professor Name (Original),Author ID,Paper Type,Paper Title,Link
Mitra J. Hartmann,46851258,10 Most Cited,"Haptic cooperation between people, and between people and machines",https://www.semanticscholar.org/paper/325183f10d444bfa4bbaade44e7d2763ea84303f
Mitra J. Hartmann,46851258,10 Most Cited,Tactile Responses in the Granule Cell Layer of Cerebellar Folium Crus IIa of Freely Behaving Rats,https://www.semanticscholar.org/paper/3e6926bff909a22fa212201857d7ae5ae52440a5
Mitra J. Hartmann,46851258,10 Most Cited,Variability in velocity profiles during free-air whisking behavior of unrestrained rats.,https://www.semanticscholar.org/paper/ae449497e618f986f8bb1e17ed77aa0dbe8f2eef
Mitra J. Hartmann,46851258,10 Most Recent,Biomechanical simplification of the motor control of whisking,https://www.semanticscholar.org/paper/fea2014e1b4a29c625f94e2aec898d561852b441
Mitra J. Hartmann,46851258,10 Most Recent,Spatial arrangement of the whiskers of harbor seals (Phoca vitulina) compared to whisker arrangements of house mice (Mus musculus) and brown rats (Rattus norvegicus),https://www.semanticscholar.org/paper/6f9d003fbf35c8ec1a0bbb1790ecde8556700435
Mitra J. Hartmann,46851258,10 Most Recent,Correction: Quantifying the three-dimensional facial morphology of the laboratory rat with a focus on the vibrissae,https://www.semanticscholar.org/paper/d149f2b9b2e1092fa656e4298893e6e77ec30a34
Mitra J. Hartmann,46851258,10 Most Recent,Spatial arrangement of the whiskers of harbor seals (Phoca vitulina) compared with whisker arrangements of house mice (Mus musculus) and brown rats (Rattus norvegicus),https://www.semanticscholar.org/paper/ef0488828e2177a5249443c14da680335bd8e447
Mitra J. Hartmann,46851258,10 Most Recent,"Identifying Contact Distance Uncertainty in Whisker Sensing with Tapered, Flexible Whiskers",https://www.semanticscholar.org/paper/2bf715515afd21ed8d7f02155a14b6856125df43
Mitra J. Hartmann,46851258,10 Most Recent,Comparative morphology of the whiskers and faces of mice (Mus musculus) and rats (Rattus norvegicus),https://www.semanticscholar.org/paper/2e7937c93d6bd3ff5b336386eb663d6223d3774e
Mitra J. Hartmann,46851258,10 Most Recent,Demonstration of three-dimensional contact point determination and contour reconstruction during active whisking behavior of an awake rat,https://www.semanticscholar.org/paper/104292eed3c1fbdee95a4addee6c8aaa438d8732
Mitra J. Hartmann,46851258,10 Most Recent,Self-sustained oscillations in whiskers without vortex shedding,https://www.semanticscholar.org/paper/1e0ba43fcda661671ebb43efb100e226994ea9d9
Mitra J. Hartmann,46851258,10 Most Recent,A novel stimulator to investigate the tuning of multi-whisker responsive neurons for speed and the direction of global motion: Contact-sensitive moving stimulator for multi-whisker stimulation,https://www.semanticscholar.org/paper/4cd8fa7212892be3cbc468d930a4f213fa3c5791
Mitra J. Hartmann,46851258,10 Most Recent,Statistical characterization of tactile scenes in three-dimensional environments reveals filter properties of somatosensory cortical neurons,https://www.semanticscholar.org/paper/75c0b123f02235ddf838d8af2206ea4898249ba6
Naichen Shi,2111723583,10 Most Cited,Adam Can Converge Without Any Modification on Update Rules,https://www.semanticscholar.org/paper/22e2d9505e64c4725e9f868ee6886a9c8356d1e3
Naichen Shi,2111723583,10 Most Cited,RMSprop converges with proper hyper-parameter,https://www.semanticscholar.org/paper/c7f93c7a6c8646b6df94ff7f5eaf230f3f285e1f
Naichen Shi,2111723583,10 Most Cited,The Internet of Federated Things (IoFT),https://www.semanticscholar.org/paper/4e3fc7cebd3127926f60ace85f15ab3354d5bd23
Naichen Shi,2111723583,10 Most Cited,Fed-ensemble: Ensemble Models in Federated Learning for Improved Generalization and Uncertainty Quantification,https://www.semanticscholar.org/paper/0c8af99cc97565c932a9904c624d9e523ff73393
Naichen Shi,2111723583,10 Most Cited,Personalized PCA: Decoupling Shared and Unique Features,https://www.semanticscholar.org/paper/a7c3fe0163db9839ac463cc5d7215a10799d5c9d
Naichen Shi,2111723583,10 Most Cited,Personalized Federated Learning via Domain Adaptation with an Application to Distributed 3D Printing,https://www.semanticscholar.org/paper/717c16a7ba02bdff972f1809c7d29d9de0901080
Naichen Shi,2111723583,10 Most Cited,Personalized Dictionary Learning for Heterogeneous Datasets,https://www.semanticscholar.org/paper/74b12e16922ff1410d7f4665177a7815f38d0446
Naichen Shi,2111723583,10 Most Cited,Personalized feature extraction for manufacturing process signature characterization and anomaly detection,https://www.semanticscholar.org/paper/004777cc968ed32b3ef2bf5f0e84c38b88e0bf6a
Naichen Shi,2111723583,10 Most Cited,Heterogeneous Matrix Factorization: When Features Differ by Datasets,https://www.semanticscholar.org/paper/61213021b6cc50ab1c5bcb69056a976d8d077713
Naichen Shi,2111723583,10 Most Cited,Personalized Tucker Decomposition: Modeling Commonality and Peculiarity on Tensor Data,https://www.semanticscholar.org/paper/886f2792f11e78b048ec9d4e57e09d0636e692b9
Naichen Shi,2111723583,10 Most Recent,Inv-Entropy: A Fully Probabilistic Framework for Uncertainty Quantification in Language Models,https://www.semanticscholar.org/paper/ad8da63ff40d758a2acfc768d4b7f88e7d9aec75
Naichen Shi,2111723583,10 Most Recent,ALBATROSS: Cheap Filtration Based Geometry via Stochastic Sub-Sampling,https://www.semanticscholar.org/paper/e816286592c932731248a2cb098a413513be1ce1
Naichen Shi,2111723583,10 Most Recent,Personalized feature extraction for manufacturing process signature characterization and anomaly detection,https://www.semanticscholar.org/paper/004777cc968ed32b3ef2bf5f0e84c38b88e0bf6a
Naichen Shi,2111723583,10 Most Recent,Diffusion-Based Surrogate Modeling and Multi-Fidelity Calibration,https://www.semanticscholar.org/paper/79c978f3adae6ab026d9cffb1ef0e3563c01f047
Naichen Shi,2111723583,10 Most Recent,"Triple Component Matrix Factorization: Untangling Global, Local, and Noisy Components",https://www.semanticscholar.org/paper/fd164b6f770d923ccb8d14565bfb841f1efa8c4d
Naichen Shi,2111723583,10 Most Recent,Heterogeneous Matrix Factorization: When Features Differ by Datasets,https://www.semanticscholar.org/paper/61213021b6cc50ab1c5bcb69056a976d8d077713
Naichen Shi,2111723583,10 Most Recent,Personalized Dictionary Learning for Heterogeneous Datasets,https://www.semanticscholar.org/paper/74b12e16922ff1410d7f4665177a7815f38d0446
Naichen Shi,2111723583,10 Most Recent,Process Signature Characterization and Anomaly Detection With Personalized PCA in Laser-Based Metal Additive Manufacturing,https://www.semanticscholar.org/paper/8019e57f805b6108fa05736f4db5014b17db40fb
Naichen Shi,2111723583,10 Most Recent,Personalized Tucker Decomposition: Modeling Commonality and Peculiarity on Tensor Data,https://www.semanticscholar.org/paper/886f2792f11e78b048ec9d4e57e09d0636e692b9
Naichen Shi,2111723583,10 Most Recent,Adam Can Converge Without Any Modification on Update Rules,https://www.semanticscholar.org/paper/22e2d9505e64c4725e9f868ee6886a9c8356d1e3
Neelesh A. Patankar,1696499,10 Most Cited,On the Modeling of Hydrophobic Contact Angles on Rough Surfaces,https://www.semanticscholar.org/paper/ea87b73d5b68cc5966c1908b8eb807cdf4fb9a22
Neelesh A. Patankar,1696499,10 Most Cited,Mimicking the lotus effect: influence of double roughness structures and slender pillars.,https://www.semanticscholar.org/paper/2da461c97997bb2a43c958660c86ab95d702ebe3
Neelesh A. Patankar,1696499,10 Most Cited,Direct numerical simulations of fluid-solid systems using the arbitrary Langrangian-Eulerian technique,https://www.semanticscholar.org/paper/97917cddcfb637db10db9e96314d5683b8ed7ac0
Neelesh A. Patankar,1696499,10 Most Cited,Transition between superhydrophobic states on rough surfaces.,https://www.semanticscholar.org/paper/bcc9524d2a28ac234cd0cec680549ed8055b41f2
Neelesh A. Patankar,1696499,10 Most Cited,Multiple Equilibrium Droplet Shapes and Design Criterion for Rough Hydrophobic Surfaces,https://www.semanticscholar.org/paper/05ee4ea5065ec6c2f43d41d914d82ad8b911b5ae
Neelesh A. Patankar,1696499,10 Most Cited,Stabilization of Leidenfrost vapour layer by textured superhydrophobic surfaces,https://www.semanticscholar.org/paper/40afec34db977ecfd4c85fafa8012ef62853e869
Neelesh A. Patankar,1696499,10 Most Cited,Numerical simulation of electroosmotic flow.,https://www.semanticscholar.org/paper/bed94b59348939567d1297d2d051d16e9869e09f
Neelesh A. Patankar,1696499,10 Most Cited,A new formulation of the distributed Lagrange multiplier/fictitious domain method for particulate flows,https://www.semanticscholar.org/paper/ee025ee468deb8bd82732a8b2d2e8b0eac0c3002
Neelesh A. Patankar,1696499,10 Most Cited,Modeling and numerical simulation of particulate flows by the Eulerian__agrangian approach,https://www.semanticscholar.org/paper/d13a0111214703ca81e7fdd8d4f452ebd6dfaefd
Neelesh A. Patankar,1696499,10 Most Cited,Immersed finite element method and its applications to biological systems.,https://www.semanticscholar.org/paper/50a54b462c8b1bb35d9331f8e43f59b7a3341bce
Neelesh A. Patankar,1696499,10 Most Recent,Direct and Retrograde Wave Propagation in Unidirectionally Coupled Wilson-Cowan Oscillators.,https://www.semanticscholar.org/paper/06711673d0b868e746278a560b7a93e8a39161e9
Neelesh A. Patankar,1696499,10 Most Recent,Ex-Vivo Mechano-Structural Characterization of Fresh Diseased Human Esophagus.,https://www.semanticscholar.org/paper/1c1adac6af5acc8e4a6a33453cd36dfdf61e9a65
Neelesh A. Patankar,1696499,10 Most Recent,Short-time asymmetric droplet coalescence dynamics on a pre-wetted fiber,https://www.semanticscholar.org/paper/0d1a6539a26924d111055ffb7216bba870f8aecd
Neelesh A. Patankar,1696499,10 Most Recent,A unified constraint formulation of immersed body techniques for coupled fluid-solid motion: continuous equations and numerical algorithms,https://www.semanticscholar.org/paper/22513506d4540fbc0eb548747c8b077c64f40998
Neelesh A. Patankar,1696499,10 Most Recent,Direct and retrograde signal propagation in unidirectionally coupled Wilson-Cowan oscillators,https://www.semanticscholar.org/paper/330c08a114a37ce18e5e3184f338828e82f909dd
Neelesh A. Patankar,1696499,10 Most Recent,Neurological disorders leading to mechanical dysfunction of the esophagus: an emergent behavior of a neuromechanical dynamical system.,https://www.semanticscholar.org/paper/54e8bf4a0edd0801cc7fb0a07ca94cd343a3efef
Neelesh A. Patankar,1696499,10 Most Recent,Perspectives on physics-based one-dimensional modeling of lung physiology,https://www.semanticscholar.org/paper/72cfa31f593590eb21a4277783d1826d507f21fa
Neelesh A. Patankar,1696499,10 Most Recent,Enhancing Chicago Classification diagnoses with functional lumen imaging probe__echanics (FLIP__ECH),https://www.semanticscholar.org/paper/b7df99056e7b6ba641e104ffaf6440776853f1be
Neelesh A. Patankar,1696499,10 Most Recent,A Software Framework for the Functional Lumen Imaging Probe__echanics (MechView),https://www.semanticscholar.org/paper/bb987bd536fdd238e6cdc67a0da5a60d93531fb2
Neelesh A. Patankar,1696499,10 Most Recent,Mechanophysiology of endometriosis: a non-dimensional physiomarker to detect retrograde flow,https://www.semanticscholar.org/paper/e69319f51fb0fdd56e9cd656e0470a5cd7bfc038
Oluwaseyi Balogun,2248338815,10 Most Cited,"Prevalence of Chronic Pulmonary Aspergillosis in Two (2) Tuberculosis Treatment Clinics in Lagos, Nigeria: A Prospective Longitudinal Study",https://www.semanticscholar.org/paper/5790e468d569be4aa3b6b722cbae754fd0d2b88b
Oluwaseyi Balogun,2248338815,10 Most Cited,"Mismatch between school furniture dimensions and anthropometric parameters is a risk for spinal deformities in secondary school students in Lagos, Nigeria: a cross-sectional study",https://www.semanticscholar.org/paper/a4b7552e3e5360d909ee305a1b9ed212100032b5
Oluwaseyi Balogun,2248338815,10 Most Cited,Prevalence of pelvic floor dysfunction and associated risk factors among Nulligravida college students: a cross-sectional study,https://www.semanticscholar.org/paper/5032af3acfc2046b2b38445faf36c6944c0b5350
Oluwaseyi Balogun,2248338815,10 Most Cited,Molecular identification and antifungal susceptibility testing of Aspergillus species among patients with chronic pulmonary aspergillosis in Nigeria,https://www.semanticscholar.org/paper/46f673f9caf8fae7861f5938a99c84efdbd25d35
Oluwaseyi Balogun,2248338815,10 Most Recent,Molecular identification and antifungal susceptibility testing of Aspergillus species among patients with chronic pulmonary aspergillosis in Nigeria,https://www.semanticscholar.org/paper/46f673f9caf8fae7861f5938a99c84efdbd25d35
Oluwaseyi Balogun,2248338815,10 Most Recent,"Prevalence of Chronic Pulmonary Aspergillosis in Two (2) Tuberculosis Treatment Clinics in Lagos, Nigeria: A Prospective Longitudinal Study",https://www.semanticscholar.org/paper/5790e468d569be4aa3b6b722cbae754fd0d2b88b
Oluwaseyi Balogun,2248338815,10 Most Recent,Prevalence of pelvic floor dysfunction and associated risk factors among Nulligravida college students: a cross-sectional study,https://www.semanticscholar.org/paper/5032af3acfc2046b2b38445faf36c6944c0b5350
Oluwaseyi Balogun,2248338815,10 Most Recent,"Mismatch between school furniture dimensions and anthropometric parameters is a risk for spinal deformities in secondary school students in Lagos, Nigeria: a cross-sectional study",https://www.semanticscholar.org/paper/a4b7552e3e5360d909ee305a1b9ed212100032b5
Petia M. Vlahovska,2707828,10 Most Cited,A new class of synthetic retinoid antibiotics effective against bacterial persisters,https://www.semanticscholar.org/paper/51cbf12e023727ca38818caf568d1eda37a24a4d
Petia M. Vlahovska,2707828,10 Most Cited,Electrohydrodynamics of drops in strong uniform dc electric fields,https://www.semanticscholar.org/paper/72236baf733de8fdcf851551a234b3cafda9042f
Petia M. Vlahovska,2707828,10 Most Cited,Vesicles in electric fields: Some novel aspects of membrane behavior,https://www.semanticscholar.org/paper/5aa03e69f7a588fb26f9450d137d098fa7fd86b6
Petia M. Vlahovska,2707828,10 Most Cited,Vesicles and red blood cells in flow: From individual dynamics to rheology,https://www.semanticscholar.org/paper/e5fa29a1907bbf4c9cbce0ca8ad83b72c9c94b21
Petia M. Vlahovska,2707828,10 Most Cited,A selective membrane-targeting repurposed antibiotic with activity against persistent methicillin-resistant Staphylococcus aureus,https://www.semanticscholar.org/paper/9bf4ec923b5761c57dcc051ccd0991b7aa0aff56
Petia M. Vlahovska,2707828,10 Most Cited,Electrohydrodynamics of Drops and Vesicles,https://www.semanticscholar.org/paper/33be02206f3e0833f76b34d1b507bea6ff4ade14
Petia M. Vlahovska,2707828,10 Most Cited,Dynamics of a viscous vesicle in linear flows.,https://www.semanticscholar.org/paper/1aeef884af4e27330bcc72b60a027345016115b6
Petia M. Vlahovska,2707828,10 Most Cited,Continuum- and particle-based modeling of shapes and dynamics of red blood cells in health and disease.,https://www.semanticscholar.org/paper/61037e821125bb0149a9ff4421dbcfe62a51b79a
Petia M. Vlahovska,2707828,10 Most Cited,Electrohydrodynamic model of vesicle deformation in alternating electric fields.,https://www.semanticscholar.org/paper/2502da30980c118cca77bbda821d433b1f133cdc
Petia M. Vlahovska,2707828,10 Most Cited,Vesicles in Poiseuille flow.,https://www.semanticscholar.org/paper/daab95ba6397c93d79c6b1da70cffde943427282
Petia M. Vlahovska,2707828,10 Most Recent,BPS2025 - Thermal undulations and dynamic structure factor of liposomes,https://www.semanticscholar.org/paper/06d907ba1e83eb46c208167b20c747b39f997816
Petia M. Vlahovska,2707828,10 Most Recent,Microswimmer dynamics in a Hele-Shaw droplet.,https://www.semanticscholar.org/paper/1daaa5344429104257843e498902af60d9788c0b
Petia M. Vlahovska,2707828,10 Most Recent,Renormalized mechanics and stochastic thermodynamics of growing vesicles,https://www.semanticscholar.org/paper/2156c646eeab284f8db38ef3c7080637a1f6a1be
Petia M. Vlahovska,2707828,10 Most Recent,Electrodeformation of DMPC vesicle membranes near the main phase transition.,https://www.semanticscholar.org/paper/8fe3b1226707f499b08691caab0c114462f40258
Petia M. Vlahovska,2707828,10 Most Recent,Diffuse-charge dynamics across a capacitive interface in a DC electric field.,https://www.semanticscholar.org/paper/a54c358514b57121275b234cf5bd82b5f0aabd2d
Petia M. Vlahovska,2707828,10 Most Recent,Electrohydrodynamic drift of a drop away from an insulating wall,https://www.semanticscholar.org/paper/aa559e2fdf2391a111f5c50f8b19f2c83b178329
Petia M. Vlahovska,2707828,10 Most Recent,Instability of a fluctuating biomimetic membrane driven by an applied uniform DC electric field.,https://www.semanticscholar.org/paper/ad52d2f1f4b9f154f0e918585a90dfd1497df525
Petia M. Vlahovska,2707828,10 Most Recent,Turbulent-like flows in quasi two-dimensional dense suspensions of motile colloids.,https://www.semanticscholar.org/paper/d331cb4da6805d912204b7221443ebf34045f7f8
Petia M. Vlahovska,2707828,10 Most Recent,Diffuse-charge dynamics across a capacitive interface in a dc electric field.,https://www.semanticscholar.org/paper/d77d36e765e1c1020bf1fd74a6f3d7b77c0f7d39
Petia M. Vlahovska,2707828,10 Most Recent,Dynamic structure factor of undulating vesicles: finite-size and spherical geometry effects with application to neutron spin echo experiments,https://www.semanticscholar.org/paper/257fccf3d996c68fd49b1541452a0f080365945f
Ping_Guo,2075394456,10 Most Cited,"Multifunctional tacrine-trolox hybrids for the treatment of Alzheimer's disease with cholinergic, antioxidant, neuroprotective and hepatoprotective properties.",https://www.semanticscholar.org/paper/9eb981d2e38e6a7149afd625c272f1b686604a3f
Ping_Guo,2075394456,10 Most Cited,"Synthesis, anti-tumor activity, and structure__ctivity relationships of curcumol derivatives",https://www.semanticscholar.org/paper/4383ac2cec9a5302846c263848e94f2558d3227a
Ping_Guo,2075394456,10 Most Cited,"Design, Synthesis, and Biological Evaluation of γ__minopropyl Silatrane__cyclovir Hybrids with Immunomodulatory Effects",https://www.semanticscholar.org/paper/5f025b6538ff43684b87d8a3822f65d9a9c5fb2c
Ping_Guo,2075394456,10 Most Cited,Synthesis and stimulation of seed germination of γ-aminopropyl silatrane derivatives,https://www.semanticscholar.org/paper/6da00bfec24b39bf85547c80fc66587cad2c2bcc
Ping_Guo,2075394456,10 Most Cited,"Design, synthesis and pharmacological evaluation of N4,N6-disubstituted pyrimidine-4,6-diamine derivatives as potent EGFR inhibitors in non-small cell lung cancer.",https://www.semanticscholar.org/paper/4a031cde85176ee291831152f5273f1accbd026c
Ping_Guo,2075394456,10 Most Cited,Synthesis of novel methotrexate derivatives with inhibition activity of nitric oxide synthase,https://www.semanticscholar.org/paper/5f517a71d0aa158bcb0e38ce5f0abfbec0911384
Ping_Guo,2075394456,10 Most Cited,"Design, Synthesis, and Biological Evaluation of C-2 Substituted 3Hthieno[ 2,3-d]pyrimidin-4-one Derivatives as Novel FGFR1 Inhibitors.",https://www.semanticscholar.org/paper/4c0655b28a723f6aa83282e6ce089001326fdfa0
Ping_Guo,2075394456,10 Most Cited,Some Products of Curcumol under the Woodward-Prévost Conditions,https://www.semanticscholar.org/paper/9a326855a9432f991694d80b42aa2d0eb1a109b9
Ping_Guo,2075394456,10 Most Cited,CCDC 874495: Experimental Crystal Structure Determination,https://www.semanticscholar.org/paper/a1733e3394d3a16f82e94b92226c408afcb6b8bc
Ping_Guo,2075394456,10 Most Cited,Thrombospondin-1 in cancer,https://www.semanticscholar.org/paper/b9bf0a02f16c7f660b1c3bff27927ef53592490b
Ping_Guo,2075394456,10 Most Recent,"Design, synthesis and pharmacological evaluation of N4,N6-disubstituted pyrimidine-4,6-diamine derivatives as potent EGFR inhibitors in non-small cell lung cancer.",https://www.semanticscholar.org/paper/4a031cde85176ee291831152f5273f1accbd026c
Ping_Guo,2075394456,10 Most Recent,"Design, Synthesis, and Biological Evaluation of C-2 Substituted 3Hthieno[ 2,3-d]pyrimidin-4-one Derivatives as Novel FGFR1 Inhibitors.",https://www.semanticscholar.org/paper/4c0655b28a723f6aa83282e6ce089001326fdfa0
Ping_Guo,2075394456,10 Most Recent,"Design, Synthesis, and Biological Evaluation of γ__minopropyl Silatrane__cyclovir Hybrids with Immunomodulatory Effects",https://www.semanticscholar.org/paper/5f025b6538ff43684b87d8a3822f65d9a9c5fb2c
Ping_Guo,2075394456,10 Most Recent,"Multifunctional tacrine-trolox hybrids for the treatment of Alzheimer's disease with cholinergic, antioxidant, neuroprotective and hepatoprotective properties.",https://www.semanticscholar.org/paper/9eb981d2e38e6a7149afd625c272f1b686604a3f
Ping_Guo,2075394456,10 Most Recent,"Synthesis, anti-tumor activity, and structure__ctivity relationships of curcumol derivatives",https://www.semanticscholar.org/paper/4383ac2cec9a5302846c263848e94f2558d3227a
Ping_Guo,2075394456,10 Most Recent,Synthesis and stimulation of seed germination of γ-aminopropyl silatrane derivatives,https://www.semanticscholar.org/paper/6da00bfec24b39bf85547c80fc66587cad2c2bcc
Ping_Guo,2075394456,10 Most Recent,CCDC 874495: Experimental Crystal Structure Determination,https://www.semanticscholar.org/paper/a1733e3394d3a16f82e94b92226c408afcb6b8bc
Ping_Guo,2075394456,10 Most Recent,Some Products of Curcumol under the Woodward-Prévost Conditions,https://www.semanticscholar.org/paper/9a326855a9432f991694d80b42aa2d0eb1a109b9
Ping_Guo,2075394456,10 Most Recent,Thrombospondin-1 in cancer,https://www.semanticscholar.org/paper/b9bf0a02f16c7f660b1c3bff27927ef53592490b
Ping_Guo,2075394456,10 Most Recent,Chiral Resolution of Curcumol Epoxy Derivatives by Ionic Liquid,https://www.semanticscholar.org/paper/fdfc1d9ea43c0e55150e7618ce95f6d677c52b8f
Q. Jane Wang,2246843354,10 Most Cited,A Conditional Knockout Mouse Model Reveals a Critical Role of PKD1 in Osteoblast Differentiation and Bone Development,https://www.semanticscholar.org/paper/2e21a650f56fe5e1d1245d6728b93473ccfd4819
Q. Jane Wang,2246843354,10 Most Cited,Loss of Protein Kinase D2 Activity Protects Against Bleomycin-Induced Dermal Fibrosis in Mice.,https://www.semanticscholar.org/paper/01aeab04a680c2acc1ba391bd6b9b5eba4c13ca9
Q. Jane Wang,2246843354,10 Most Recent,Loss of Protein Kinase D2 Activity Protects Against Bleomycin-Induced Dermal Fibrosis in Mice.,https://www.semanticscholar.org/paper/01aeab04a680c2acc1ba391bd6b9b5eba4c13ca9
Q. Jane Wang,2246843354,10 Most Recent,A Conditional Knockout Mouse Model Reveals a Critical Role of PKD1 in Osteoblast Differentiation and Bone Development,https://www.semanticscholar.org/paper/2e21a650f56fe5e1d1245d6728b93473ccfd4819
Richard M. Lueptow,2801487,10 Most Cited,Spatio-temporal development of wall pressure events in turbulent wall-bounded flow,https://www.semanticscholar.org/paper/561497996d0c7dd2cec97fe063209ce38ae7857e
Richard M. Lueptow,2801487,10 Most Recent,Spatio-temporal development of wall pressure events in turbulent wall-bounded flow,https://www.semanticscholar.org/paper/561497996d0c7dd2cec97fe063209ce38ae7857e
Ryan L. Truby,5791508,10 Most Cited,"3D Bioprinting of Vascularized, Heterogeneous Cell__aden Tissue Constructs",https://www.semanticscholar.org/paper/13a1f455125ab104a7a9cca846a09931da2e80c2
Ryan L. Truby,5791508,10 Most Cited,"An integrated design and fabrication strategy for entirely soft, autonomous robots",https://www.semanticscholar.org/paper/6f25262935362870174bb1feeb37a8e1a3157109
Ryan L. Truby,5791508,10 Most Cited,Embedded 3D Printing of Strain Sensors within Highly Stretchable Elastomers,https://www.semanticscholar.org/paper/1b068f70592632081e0b4c1864c38c2b36591d20
Ryan L. Truby,5791508,10 Most Cited,Printing soft matter in three dimensions,https://www.semanticscholar.org/paper/afd4a55032a32583ad67c843602a73167aa93346
Ryan L. Truby,5791508,10 Most Cited,Biomanufacturing of organ-specific tissues with high cellular density and embedded vascular channels,https://www.semanticscholar.org/paper/f390a0c248536f3e35ce688a754ee094b822ca76
Ryan L. Truby,5791508,10 Most Cited,3D Printing of Liquid Crystal Elastomeric Actuators with Spatially Programed Nematic Order,https://www.semanticscholar.org/paper/0a057e973b28f303f86809eeecc47d99e2fff002
Ryan L. Truby,5791508,10 Most Cited,Soft Somatosensitive Actuators via Embedded 3D Printing,https://www.semanticscholar.org/paper/937d247c1e55a965c23601478465b42f1b9c36be
Ryan L. Truby,5791508,10 Most Cited,Shape-shifting structured lattices via multimaterial 4D printing,https://www.semanticscholar.org/paper/a204403064c3fbc34ec7fc4983157eba6c36a7c4
Ryan L. Truby,5791508,10 Most Cited,Silver nanoplate contrast agents for in vivo molecular photoacoustic imaging.,https://www.semanticscholar.org/paper/ae3f84736aba470c22775968f479b6072b470116
Ryan L. Truby,5791508,10 Most Cited,Viscoplastic Matrix Materials for Embedded 3D Printing.,https://www.semanticscholar.org/paper/2b5d70be0e0d01bb8a90f95d58fa92808a34d94b
Ryan L. Truby,5791508,10 Most Recent,Force and Speed in a Soft Stewart Platform,https://www.semanticscholar.org/paper/bd0850fcea51767a8c37f02af1b9377ec7bcef37
Ryan L. Truby,5791508,10 Most Recent,Architected Poly(ionic liquid) Composites with Spatially Programmable Mechanical Properties and Mixed Conductivity.,https://www.semanticscholar.org/paper/9dc66bbd2155e39b8dacbc3086f30fe27ca5992d
Ryan L. Truby,5791508,10 Most Recent,"A Flexible, Architected Soft Robotic Actuator for Motorized Extensional Motion",https://www.semanticscholar.org/paper/c4d8b5d002cd26e25a5d0e567d05ce5dab915199
Ryan L. Truby,5791508,10 Most Recent,Modelling Handed Shearing Auxetics: Selective Piecewise Constant Strain Kinematics and Dynamic Simulation,https://www.semanticscholar.org/paper/03ad69c2a6df7e42cfc71258efd78ea3443f58ea
Ryan L. Truby,5791508,10 Most Recent,Chemically fueling new microrobot abilities,https://www.semanticscholar.org/paper/6482b3ac518f2798c76e0e71f2d598925f9a07f4
Ryan L. Truby,5791508,10 Most Recent,Machine Learning Best Practices for Soft Robot Proprioception,https://www.semanticscholar.org/paper/8dcc6bf54ba9afccccf154bd2f3d117dc1557eab
Ryan L. Truby,5791508,10 Most Recent,Embedded 3D Printing of Architected Ceramics via Microwave__ctivated Polymerization,https://www.semanticscholar.org/paper/915a0c8dd5a86ff7224421e8a9db2335a0ec6ef5
Ryan L. Truby,5791508,10 Most Recent,"Electrically Controllable Materials for Soft, Bioinspired Machines",https://www.semanticscholar.org/paper/9d23d6022c5eda3851d2794edd3f70af25de6355
Ryan L. Truby,5791508,10 Most Recent,35+1 challenges in materials science being tackled by PIs under 35(ish) in 2023,https://www.semanticscholar.org/paper/c69b16466d409e02b3f2ff7149bc9b708988ad58
Ryan L. Truby,5791508,10 Most Recent,"Automated Gait Generation for Walking, Soft Robotic Quadrupeds",https://www.semanticscholar.org/paper/f396489ffc5e7e08f37f00974ed86547897d5014
Sam Kriegman,3450084,10 Most Cited,A scalable pipeline for designing reconfigurable organisms,https://www.semanticscholar.org/paper/fc93ba5dfdb5e8b3da1e83a49b514305142fe0ad
Sam Kriegman,3450084,10 Most Cited,Biological underpinnings for lifelong learning machines,https://www.semanticscholar.org/paper/f295b3e251f4cc2bb5e866330ba74b582b978aa5
Sam Kriegman,3450084,10 Most Cited,A soft robot that adapts to environments through shape change,https://www.semanticscholar.org/paper/9a6baad27e635d153f010d60f6d40840965b6ab7
Sam Kriegman,3450084,10 Most Cited,A cellular platform for the development of synthetic living machines,https://www.semanticscholar.org/paper/537ba21faaca36550e46aeec9f0eecbeeee9d9d3
Sam Kriegman,3450084,10 Most Cited,"Shape Changing Robots: Bioinspiration, Simulation, and Physical Realization",https://www.semanticscholar.org/paper/34392249e3b8347a28cb4a28a8db64d0f4ce8c8d
Sam Kriegman,3450084,10 Most Cited,How morphological development can guide evolution,https://www.semanticscholar.org/paper/0ae6b86a56e9f858a82bdca3fa26942fa8c9ab94
Sam Kriegman,3450084,10 Most Cited,Kinematic self-replication in reconfigurable organisms,https://www.semanticscholar.org/paper/8c87e321d13733279bf9ef905e9cbcded130d2e1
Sam Kriegman,3450084,10 Most Cited,Scalable sim-to-real transfer of soft robot designs,https://www.semanticscholar.org/paper/c6e56e450c2a081c85f7c31896c46ec03cb0ed2b
Sam Kriegman,3450084,10 Most Cited,Automated shapeshifting for function recovery in damaged robots,https://www.semanticscholar.org/paper/c0c5038346b4733ed8be38a83d8cec8ad697df0e
Sam Kriegman,3450084,10 Most Cited,A minimal developmental model can increase evolvability in soft robots,https://www.semanticscholar.org/paper/34fcce6787ce6f90c69977c98211da8284a120ba
Sam Kriegman,3450084,10 Most Recent,Author Correction: A soft robot that adapts to environments through shape change,https://www.semanticscholar.org/paper/c2c10f2ccbaa5552e59de05242f94bb82dcb9c4c
