Institution,Professor Name (Original),Author ID,Paper Type,Paper Title,Link
UIUC,Elif Ertekin,4810854,10 Most Cited,Strain engineering and one-dimensional organization of metal-insulator domains in single-crystal vanadium dioxide beams.,https://www.semanticscholar.org/paper/e40316e477cb592cc6974a8dbe0323298ba292d2
UIUC,Elif Ertekin,4810854,10 Most Cited,Equilibrium limits of coherency in strained nanowire heterostructures,https://www.semanticscholar.org/paper/ef35f8ba8c8fd090b74fcb787f80ae9785580b32
UIUC,Elif Ertekin,4810854,10 Most Cited,"New kagome prototype materials: discovery of 
KV3Sb5,RbV3Sb5
, and 
CsV3Sb5",https://www.semanticscholar.org/paper/924a2089e8d0b73052db2e95daf1c4b4d0403cf6
UIUC,Elif Ertekin,4810854,10 Most Cited,"Elastocaloric cooling capacity of shape memory alloys – Role of deformation temperatures, mechanical cycling, stress hysteresis and inhomogeneity of transformation",https://www.semanticscholar.org/paper/f7aaf97ddcdb37337c43557ed9df61419f0533cf
UIUC,Elif Ertekin,4810854,10 Most Cited,Ultrasoft slip-mediated bending in few-layer graphene,https://www.semanticscholar.org/paper/6a25a74b06522584162ee5c3c3eb09eb8c522c0f
UIUC,Elif Ertekin,4810854,10 Most Cited,"Elastocaloric cooling potential of NiTi, Ni2FeGa, and CoNiAl",https://www.semanticscholar.org/paper/27afd7e03bbace2951275c2b79beef33122da9dd
UIUC,Elif Ertekin,4810854,10 Most Cited,Revealing the role of the cathode–electrolyte interface on solid-state batteries,https://www.semanticscholar.org/paper/4a64caa5e6aaa569dcbd782b175835ffcc379b1f
UIUC,Elif Ertekin,4810854,10 Most Cited,Phonon transport on two-dimensional graphene/boron nitride superlattices,https://www.semanticscholar.org/paper/7e24713bd0c449173ab8acc47fc754fff3fdde35
UIUC,Elif Ertekin,4810854,10 Most Cited,Photocatalytic reaction centers in two-dimensional titanium oxide crystals.,https://www.semanticscholar.org/paper/38d44098f26c00788e30c581af7d17c1a11921a5
UIUC,Elif Ertekin,4810854,10 Most Cited,"Phonons, Localization, and Thermal Conductivity of Diamond Nanothreads and Amorphous Graphene.",https://www.semanticscholar.org/paper/e10f50f3028fef14152aac5a1f9d6dfea9693c1e
UIUC,Elif Ertekin,4810854,10 Most Recent,Patternable Process-Induced Strain in 2D Monolayers and Heterobilayers.,https://www.semanticscholar.org/paper/91af6fda6b565cf3ff3ca12a1395c05f43c071c1
UIUC,Elif Ertekin,4810854,10 Most Recent,"Configurational Disorder, Strong Anharmonicity, and Coupled Host Dynamics Lead to Superionic Transport in Li3YCl6 (LYC)",https://www.semanticscholar.org/paper/f08bb753b5551512537bd5ad0a25b42c4fde6fb7
UIUC,Elif Ertekin,4810854,10 Most Recent,Coordination flexibility as a high-throughput descriptor for identifying solid electrolytes with Li+ sublattice disorder: A computational and experimental study,https://www.semanticscholar.org/paper/087ecda18c3f18501d68b80d24ae0f02974bf828
UIUC,Elif Ertekin,4810854,10 Most Recent,Bend-Induced Ferroelectric Domain Walls in α-In2Se3.,https://www.semanticscholar.org/paper/10fc97cc3ed3b9aa2ef82b9037f290b4383e452e
UIUC,Elif Ertekin,4810854,10 Most Recent,Registry-dependent potential energy and lattice corrugation of twisted bilayer graphene from quantum Monte Carlo,https://www.semanticscholar.org/paper/15c272bf27a96e64b1014e853eec16538fd43ff5
UIUC,Elif Ertekin,4810854,10 Most Recent,Strong Scattering from Low-Frequency Rattling Modes Results in Low Thermal Conductivity in Antimonide Clathrate Compounds,https://www.semanticscholar.org/paper/17414efa7a28c2d00a0cbff02b0f0f897bf60f1e
UIUC,Elif Ertekin,4810854,10 Most Recent,Automated Image Segmentation of Scanning Electron Microscopy Images of Graphene Using U-Net Neural Network,https://www.semanticscholar.org/paper/49330f371d013a5956c7d7c1ab880f6723efa2d2
UIUC,Elif Ertekin,4810854,10 Most Recent,Designing for dopability in semiconducting AgInTe2,https://www.semanticscholar.org/paper/49d14f027caf1f10546ef282c4f76d321ceff3f9
UIUC,Elif Ertekin,4810854,10 Most Recent,Effects of State Filling and Localization on Chemical Expansion in Praseodymium-Oxide Perovskites,https://www.semanticscholar.org/paper/50bfba4b57297ff05bb4b3e12f74d1cb5b1eac0c
UIUC,Elif Ertekin,4810854,10 Most Recent,"Shear-coupling of graphene grain boundaries: Elementary mechanisms, effects of topology, and role of buckling",https://www.semanticscholar.org/paper/69c9120dfd4392c8d5f28d9eabd6732bc9ab35f4
UIUC,Gaurav Bahl,2084009350,10 Most Cited,Two related types of parametric transformers,https://www.semanticscholar.org/paper/c928932aa93a59573cc266d1ba1fd42e5a376aae
UIUC,Gaurav Bahl,2084009350,10 Most Cited,Fast algorithms for optimal two-description scalar quantizer design,https://www.semanticscholar.org/paper/6a7f184902a44e611ee669d4b6a3072faa7a4ce1
UIUC,Gaurav Bahl,2084009350,10 Most Recent,Fast algorithms for optimal two-description scalar quantizer design,https://www.semanticscholar.org/paper/6a7f184902a44e611ee669d4b6a3072faa7a4ce1
UIUC,Gaurav Bahl,2084009350,10 Most Recent,Two related types of parametric transformers,https://www.semanticscholar.org/paper/c928932aa93a59573cc266d1ba1fd42e5a376aae
UIUC,Harley Johnson,2284238075,10 Most Cited,Graphene-Induced Surface Stiffening of Copper Studied by Nanoindentation,https://www.semanticscholar.org/paper/b674db0a5a2fe6887256581b39ef7f49942ce32d
UIUC,Harley Johnson,2284238075,10 Most Cited,Programmable Strainscapes in a Two-Dimensional (2D) Material Monolayer.,https://www.semanticscholar.org/paper/2805ea7770518dd97bafde0a0168badfe3859761
UIUC,Harley Johnson,2284238075,10 Most Cited,Partnerships and collaboration drive innovative graduate training in materials informatics,https://www.semanticscholar.org/paper/a28c51beb2e52ec3b939c1c038ec51daabaf679a
UIUC,Harley Johnson,2284238075,10 Most Cited,Interatomic potential development for topological insulator Bi1-xSbx and its dislocation by force-following active learning,https://www.semanticscholar.org/paper/5057c0679785c7168b242e40ddbc655cec6a0cb4
UIUC,Harley Johnson,2284238075,10 Most Cited,Mechanics of out-of-plane screw dislocation in a 2D material,https://www.semanticscholar.org/paper/63c15699d1cddc36436c3b2f0059e3e618865a5f
UIUC,Harley Johnson,2284238075,10 Most Cited,Graph Neural Network for Unified Electronic and Interatomic Potentials: Strain-tunable Electronic Structures in 2D Materials,https://www.semanticscholar.org/paper/6cca84748999cc6483e9754d030df698d9cb343b
UIUC,Harley Johnson,2284238075,10 Most Cited,Modeling the effect of pitting on the tensile behavior of amorphous carbon and carbon fiber,https://www.semanticscholar.org/paper/a116d607461b3eba13d3ad6e609c946a5dfae91f
UIUC,Harley Johnson,2284238075,10 Most Cited,Application of Time Series Analysis on Kinetic Monte Carlo Simulations of Hyperthermal Oxidation of Graphite,https://www.semanticscholar.org/paper/a2c7a85fd2bc25d18f352164709e9517edadf7de
UIUC,Harley Johnson,2284238075,10 Most Recent,Programmable Strainscapes in a Two-Dimensional (2D) Material Monolayer.,https://www.semanticscholar.org/paper/2805ea7770518dd97bafde0a0168badfe3859761
UIUC,Harley Johnson,2284238075,10 Most Recent,Interatomic potential development for topological insulator Bi1-xSbx and its dislocation by force-following active learning,https://www.semanticscholar.org/paper/5057c0679785c7168b242e40ddbc655cec6a0cb4
UIUC,Harley Johnson,2284238075,10 Most Recent,Mechanics of out-of-plane screw dislocation in a 2D material,https://www.semanticscholar.org/paper/63c15699d1cddc36436c3b2f0059e3e618865a5f
UIUC,Harley Johnson,2284238075,10 Most Recent,Graph Neural Network for Unified Electronic and Interatomic Potentials: Strain-tunable Electronic Structures in 2D Materials,https://www.semanticscholar.org/paper/6cca84748999cc6483e9754d030df698d9cb343b
UIUC,Harley Johnson,2284238075,10 Most Recent,Modeling the effect of pitting on the tensile behavior of amorphous carbon and carbon fiber,https://www.semanticscholar.org/paper/a116d607461b3eba13d3ad6e609c946a5dfae91f
UIUC,Harley Johnson,2284238075,10 Most Recent,Application of Time Series Analysis on Kinetic Monte Carlo Simulations of Hyperthermal Oxidation of Graphite,https://www.semanticscholar.org/paper/a2c7a85fd2bc25d18f352164709e9517edadf7de
UIUC,Harley Johnson,2284238075,10 Most Recent,Partnerships and collaboration drive innovative graduate training in materials informatics,https://www.semanticscholar.org/paper/a28c51beb2e52ec3b939c1c038ec51daabaf679a
UIUC,Harley Johnson,2284238075,10 Most Recent,Graphene-Induced Surface Stiffening of Copper Studied by Nanoindentation,https://www.semanticscholar.org/paper/b674db0a5a2fe6887256581b39ef7f49942ce32d
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Origins of Functional Fatigue and Reversible Transformation of Precipitates in NiTi Shape Memory Alloy,https://www.semanticscholar.org/paper/bfd7c3c3138ffee1e2a6730a4a320e6df9346b89
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Negative Stacking Fault Energy in FCC materials-Its Implications,https://www.semanticscholar.org/paper/ed4101fd92cd16516f65fbde582ec5e963072f13
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Short-range ordering mechanics in FCC materials,https://www.semanticscholar.org/paper/d8656dbabf2dd53d15efbcfb0483908d2c7aaa7e
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,The Derivation of CRSS in pure Ti and Ti-Al Alloys,https://www.semanticscholar.org/paper/e7541ceeed5bb6c89278246dd715547ccb14b6f9
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Distorted dislocation cores and asymmetric glide resistances in titanium,https://www.semanticscholar.org/paper/6c53c27c3abc42f805d150f0c04f92c87087680b
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Adaptive Phase or Variant Formation at the Austenite/Twinned Martensite Interface in Modulated Ni–Mn–Ga Martensite,https://www.semanticscholar.org/paper/cf339bc91b7de4208d18a075962dd621e66e3b3e
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Continuum Strain of Point Defects,https://www.semanticscholar.org/paper/85c9d025d748e43add4c6ed0d627ba3352e2e5b4
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Thermodynamic rationale for transformation-induced dislocations in shape memory alloys,https://www.semanticscholar.org/paper/c9e147d86fcf730e4ffb405b842a3d3d853a7ae2
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Inverse design of short-range order arrangement via neural network,https://www.semanticscholar.org/paper/0f9eedab854525230b551c27a81a2e357fff32e4
UIUC,Huseyin Sehitoglu,2255645861,10 Most Cited,Direct Comparison of Molecular Dynamics Models for Superelasticity in NiTi,https://www.semanticscholar.org/paper/2b1fb8fa1c01342a38562dfdf6c39b02c59f4112
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Direct Comparison of Molecular Dynamics Models for Superelasticity in NiTi,https://www.semanticscholar.org/paper/2b1fb8fa1c01342a38562dfdf6c39b02c59f4112
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Atomistics informed continuum strain field of dislocations,https://www.semanticscholar.org/paper/d06a9c540accc006ec1546b451dd84dd7c52f7a7
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Origin of twinning mode hierarchy in NiTi – A Critical Understanding,https://www.semanticscholar.org/paper/efc9d3752dfc3fec1cb8e7d1a84654d1c2e9ac17
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Dynamic Plastic Deformation Delocalization in FCC Solid Solution Metals,https://www.semanticscholar.org/paper/f80e43a44e10e87ef682d361f6453cf301e8ab0b
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Inverse design of short-range order arrangement via neural network,https://www.semanticscholar.org/paper/0f9eedab854525230b551c27a81a2e357fff32e4
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Structural characteristics of irrational Type-II Twin interfaces,https://www.semanticscholar.org/paper/46169c8346cb07a5fdc3c4021625040b2502f9b3
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Distorted dislocation cores and asymmetric glide resistances in titanium,https://www.semanticscholar.org/paper/6c53c27c3abc42f805d150f0c04f92c87087680b
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Continuum Strain of Point Defects,https://www.semanticscholar.org/paper/85c9d025d748e43add4c6ed0d627ba3352e2e5b4
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Origins of Functional Fatigue and Reversible Transformation of Precipitates in NiTi Shape Memory Alloy,https://www.semanticscholar.org/paper/bfd7c3c3138ffee1e2a6730a4a320e6df9346b89
UIUC,Huseyin Sehitoglu,2255645861,10 Most Recent,Thermodynamic rationale for transformation-induced dislocations in shape memory alloys,https://www.semanticscholar.org/paper/c9e147d86fcf730e4ffb405b842a3d3d853a7ae2
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Experimental trends in polymer nanocomposites—a review,https://www.semanticscholar.org/paper/ec7ab66b870f47804fbdc1e8d522f1a5f7273db3
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Mechanical properties of 3D printed polymeric Gyroid cellular structures: Experimental and finite element study,https://www.semanticscholar.org/paper/0d5162247fab4555d0ff66b9e3a69705efcada23
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Mechanical properties of 3D printed polymeric cellular materials with triply periodic minimal surface architectures,https://www.semanticscholar.org/paper/0f50b16fc0ebb3d8f46b492081ff6b477a069518
UIUC,Iwona Jasiuk,46343924,10 Most Cited,TEM analysis of the nanostructure of normal and osteoporotic human trabecular bone.,https://www.semanticscholar.org/paper/bdd0ff68b7aad36eed5f13d1ca43f0f2c60d7261
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Effective conductivities and elastic moduli of novel foams with triply periodic minimal surfaces,https://www.semanticscholar.org/paper/17f3f539df31c6620398804f238c63ea8c573a66
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Multiscale modeling of elastic properties of cortical bone,https://www.semanticscholar.org/paper/0787c8408bfe9f0a6d57318504ec00f99da0fa62
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Prediction and optimization of mechanical properties of composites using convolutional neural networks,https://www.semanticscholar.org/paper/dbbb6683d32cbb5ebd2c0bf77664fc94141635d8
UIUC,Iwona Jasiuk,46343924,10 Most Cited,A review of impact resistant biological and bioinspired materials and structures,https://www.semanticscholar.org/paper/625894b29ca8096aa0e68cf0f014097357678193
UIUC,Iwona Jasiuk,46343924,10 Most Cited,An Overview on Additive Manufacturing of Polymers,https://www.semanticscholar.org/paper/d0861845867bb5976a6edea495a4fa1628584087
UIUC,Iwona Jasiuk,46343924,10 Most Cited,Modelling of bone fracture and strength at different length scales: a review,https://www.semanticscholar.org/paper/ac7b39c07bdcd933f9801e741b1dead07fe23022
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Exploring the Effect of Specimen Size on Elastic Properties of Fused-Filament-Fabrication-Printed Polycarbonate and Thermoplastic Polyurethane,https://www.semanticscholar.org/paper/cd29d290ef52f596df7320e5a12c24823cb7ff46
UIUC,Iwona Jasiuk,46343924,10 Most Recent,MECHANICAL BEHAVIOR OF BIO‐INSPIRED COMPOSITES MADE OF CO‐CONTINUOUS GEOPOLYMER AND 3D‐PRINTED POLYMER,https://www.semanticscholar.org/paper/dd086e2665f8064eaad5fca5b2884db451c291bb
UIUC,Iwona Jasiuk,46343924,10 Most Recent,"Biological and Bio-inspired Materials: Multi-scale Modeling, Artificial Intelligence Approaches, and Experiments",https://www.semanticscholar.org/paper/fb94f3fa6730c376467691e8f7ad5b05e19a508b
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Designing impact-resistant bio-inspired low-porosity structures using neural networks,https://www.semanticscholar.org/paper/02a44b1ebff0fe2ec5cf208f391020a66eba1d11
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Repurposing of waste PET by microbial biotransformation to functionalized materials for additive manufacturing,https://www.semanticscholar.org/paper/0505505f1eab425226a8c9de80b5655db03a3fdf
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Sequential Deep Operator Networks (S-DeepONet) for predicting full-field solutions under time-dependent loads,https://www.semanticscholar.org/paper/246c526c686e88c683d91ef5782e5c89fad8c719
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Additional Cover,https://www.semanticscholar.org/paper/2f3fd94334d3a87c4b0e26dad52b330099948594
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Improving the accuracy of the deep energy method,https://www.semanticscholar.org/paper/3ec46f6cafad083c2dddfea9e6f90480e7f2e66c
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Multimodule imaging of the hierarchical equine hoof wall porosity and structure,https://www.semanticscholar.org/paper/79eb8fa3fe56dc78f5e35618edac40e3103fd8f6
UIUC,Iwona Jasiuk,46343924,10 Most Recent,Selective Laser Melted Ti6Al4V Split-P TPMS lattices for bone tissue engineering,https://www.semanticscholar.org/paper/7bfecfc4b4d2ee46ec554d5f978104784082ede9
